year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,YX,Republic Airline,XNA,"Fayetteville, AR: Northwest Arkansas National",72,22,5.11,0,10.92,0,5.97,4,1,1418,342,0,552,0,524
2025,10,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",309,65,36.67,0,14.63,0,13.7,1,0,3180,1815,0,428,0,937
2025,10,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",538,124,39.96,0,46.41,0,37.62,5,2,6684,2455,0,2003,0,2226
2025,10,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",657,87,48.13,0,28.07,0,10.81,2,1,5072,3682,0,858,0,532
2025,10,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",563,100,49.41,0,41.95,0,8.63,1,0,4757,2612,0,1486,0,659
2025,10,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",955,183,63.25,2.25,72.2,0,45.31,3,5,8965,3782,253,2601,0,2329
2025,10,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",262,38,21.4,0,5.37,0,11.23,0,0,1558,769,0,128,0,661
2025,10,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",243,28,17.75,0,7.53,0,2.73,0,0,1243,812,0,223,0,208
2025,10,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",62,10,6.87,1,1.74,0,0.39,0,0,513,412,25,57,0,19
2025,10,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",26,6,0.83,0,5.17,0,0,0,0,229,37,0,192,0,0
2025,10,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",118,23,7.93,0.92,5.27,0,8.89,1,0,967,388,22,168,0,389
2025,10,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",149,14,8.63,0,1.87,0,3.5,0,0,781,574,0,81,0,126
2025,10,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1109,148,54.7,1.99,36.98,0,54.33,6,0,9223,3600,122,1466,0,4035
2025,10,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",260,42,25.37,0,6.3,0,10.33,0,0,2511,1576,0,214,0,721
2025,10,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",84,17,8.12,1,5.57,0,2.31,0,0,946,600,25,169,0,152
2025,10,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31,1,0.11,0,0,0,0.89,0,0,122,13,0,0,0,109
2025,10,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",88,15,5.89,0,3.45,0,5.67,0,1,549,243,0,98,0,208
2025,10,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",542,84,47.36,0,19.32,0,17.32,3,3,5173,3421,0,796,0,956
2025,10,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",851,164,43.87,1.82,85.14,0,33.17,3,9,6864,1912,667,2626,0,1659
2025,10,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",604,78,41.42,1.24,8.29,0,27.05,0,0,4588,2564,56,298,0,1670
2025,10,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",314,37,24.71,0,7.64,0,4.65,0,0,1495,1125,0,220,0,150
2025,10,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",61,21,9.25,0,3.25,0,8.5,0,0,2359,1585,0,198,0,576
2025,10,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",229,24,12.18,0,2.1,0,9.72,0,1,1258,740,0,89,0,429
2025,10,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2782,406,136.78,2.8,133.42,1,132,14,2,31195,16093,140,4006,49,10907
2025,10,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1235,345,87.72,3.88,195.01,0,58.39,6,2,22812,8989,529,9169,0,4125
2025,10,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",66,9,5.35,0,0.89,0,2.76,0,0,440,254,0,27,0,159
2025,10,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",204,40,13.75,0,17.9,0,8.35,0,0,1774,900,0,474,0,400
2025,10,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",250,56,20.2,0,29.33,0,6.47,0,0,3199,1259,0,1453,0,487
2025,10,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4516,571,184.21,5.89,162.2,0,218.7,4,11,41146,19512,657,5802,0,15175
2025,10,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",301,40,17.31,0.07,9.6,0,13.01,0,0,2010,973,4,376,0,657
2025,10,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",414,94,45.23,0.17,32.72,0,15.88,1,0,5613,4111,6,883,0,613
2025,10,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",228,44,22.31,0,14.13,0,7.56,0,0,2775,1523,0,642,0,610
2025,10,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",499,74,49.39,0,8.79,0,15.82,0,0,5248,4110,0,307,0,831
2025,10,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",35,6,3.07,0,2.12,0,0.82,0,0,154,77,0,54,0,23
2025,10,DL,Delta Air Lines Network,SYR,"Syracuse, NY: Syracuse Hancock International",119,19,10.18,0,3.01,0,5.82,0,0,749,384,0,64,0,301
2025,10,DL,Delta Air Lines Network,TLH,"Tallahassee, FL: Tallahassee International",153,20,8.03,0,3.67,0,8.3,0,1,860,346,0,97,0,417
2025,10,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1110,232,92.68,2,69.37,1,66.95,5,1,14750,6902,138,2624,42,5044
2025,10,DL,Delta Air Lines Network,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",62,8,4.51,1,1.86,0,0.64,0,0,311,206,40,51,0,14
2025,10,DL,Delta Air Lines Network,TUL,"Tulsa, OK: Tulsa International",146,28,12.79,0,7.3,0,7.9,0,0,1895,1316,0,226,0,353
2025,10,DL,Delta Air Lines Network,TUS,"Tucson, AZ: Tucson International",62,13,5.19,0.15,5.2,0,2.47,0,0,710,425,6,118,0,161
2025,10,DL,Delta Air Lines Network,TVC,"Traverse City, MI: Cherry Capital",32,1,1,0,0,0,0,0,0,71,71,0,0,0,0
2025,10,DL,Delta Air Lines Network,TYS,"Knoxville, TN: McGhee Tyson",181,20,11.37,0,1.64,0,6.98,0,0,730,468,0,43,0,219
2025,10,DL,Delta Air Lines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",223,24,16.64,0,1.36,0,6,0,0,1564,1292,0,58,0,214
2025,10,DL,Delta Air Lines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",97,12,8.38,0,1.41,0,2.22,0,0,446,351,0,27,0,68
2025,10,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1575,357,68.77,5.05,126.55,0,156.63,3,4,26288,4912,458,4882,0,16036
2025,10,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",190,49,14.29,0.9,14.14,0,19.67,0,0,3068,1109,45,649,0,1265
2025,10,F9,Frontier Airlines,BDL,"Hartford, CT: Bradley International",33,8,0.82,0,2.24,0,4.94,0,1,477,21,0,47,0,409
2025,10,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",112,26,3.84,0,10.56,0,11.6,0,0,2143,199,0,949,0,995
2025,10,F9,Frontier Airlines,BOI,"Boise, ID: Boise Air Terminal",13,4,1.18,0,2.82,0,0,0,0,88,41,0,47,0,0
2025,10,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",71,7,3.69,0,3.31,0,0,0,0,355,201,0,154,0,0
2025,10,F9,Frontier Airlines,BQN,"Aguadilla, PR: Rafael Hernandez",34,7,0.82,0.09,1.68,0,4.41,1,0,361,43,5,71,0,242
2025,10,F9,Frontier Airlines,BTV,"Burlington, VT: Patrick Leahy Burlington International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,F9,Frontier Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",68,14,2.13,1,2.66,0,8.21,0,0,685,79,104,115,0,387
2025,10,F9,Frontier Airlines,BUR,"Burbank, CA: Bob Hope",9,2,0.38,0,0.6,0,1.02,0,0,83,18,0,21,0,44
2025,10,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",251,42,13.88,0.55,12.4,0,15.17,0,1,2697,696,88,612,0,1301
2025,10,F9,Frontier Airlines,CHS,"Charleston, SC: Charleston AFB/International",19,2,0.46,0,0,0,1.54,0,0,214,38,0,0,0,176
2025,10,F9,Frontier Airlines,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",18,3,0,0,1.08,0,1.92,0,0,167,0,0,39,0,128
2025,10,F9,Frontier Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",500,102,27.83,0,14.4,0,59.77,2,0,8497,2407,0,644,0,5446
2025,10,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",240,51,16.46,0,11.52,0,23.02,3,1,4252,1041,0,554,0,2657
2025,10,F9,Frontier Airlines,CMH,"Columbus, OH: John Glenn Columbus International",40,9,2.87,0,1.82,0,4.31,0,0,588,132,0,72,0,384
2025,10,F9,Frontier Airlines,CRP,"Corpus Christi, TX: Corpus Christi International",7,2,0.01,0,1,0,0.99,0,0,306,2,0,18,0,286
2025,10,F9,Frontier Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",283,55,14.42,1.96,9.93,0,28.7,1,0,2771,701,131,277,0,1662
2025,10,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",84,12,3.22,0,5.89,0,2.89,0,0,801,77,0,361,0,363
2025,10,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",2108,407,101.15,3.97,135.27,0,166.61,6,1,38378,13033,1122,6560,0,17663
2025,10,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",887,205,39.58,1.39,80.12,0,83.92,8,1,16798,3565,724,3711,0,8798
2025,10,F9,Frontier Airlines,DSM,"Des Moines, IA: Des Moines International",21,2,1.9,0,0.1,0,0,0,0,199,181,0,18,0,0
2025,10,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",152,32,7.22,1.92,3.38,0,19.48,0,0,2437,583,404,131,0,1319
2025,10,F9,Frontier Airlines,ELP,"El Paso, TX: El Paso International",62,9,5.94,0,1.63,0,1.42,1,0,474,295,0,74,0,105
2025,10,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",93,26,6.52,0,13.28,0,6.21,1,0,1697,412,0,992,0,293
2025,10,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",20,5,1.97,0,0,0,3.03,0,0,360,64,0,0,0,296
2025,10,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",127,23,7.16,1.64,2.17,0,12.03,0,0,2609,309,145,103,0,2052
2025,10,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",17,3,0.44,0,0.61,0,1.95,0,0,81,13,0,11,0,57
2025,10,F9,Frontier Airlines,GEG,"Spokane, WA: Spokane International",10,2,0.22,0,0.93,0,0.85,0,0,81,10,0,25,0,46
2025,10,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",43,7,3.11,0,2.06,0,1.83,0,0,495,122,0,107,0,266
2025,10,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",126,30,7.25,0,10.53,0,12.22,2,0,2302,713,0,410,0,1179
2025,10,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",355,75,23.27,0.3,21.7,0,29.72,2,0,7262,2119,19,876,0,4248
2025,10,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",91,16,4.64,0.05,3.34,0,7.97,0,0,2433,839,4,151,0,1439
2025,10,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",78,11,5.08,0,2.88,0,3.04,2,0,545,205,0,104,0,236
2025,10,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",37,15,5.02,0,4.04,0,5.93,0,0,809,317,0,145,0,347
2025,10,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",301,45,12.62,0.16,13.67,0,18.55,0,2,3832,919,9,578,0,2326
2025,10,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",1000,235,65.74,2.64,56.43,0,110.19,3,0,22129,9015,85,3202,0,9827
2025,10,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",513,118,31.28,1.01,41.92,0,43.78,1,1,6546,1816,67,1443,0,3220
2025,10,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",220,80,10.81,3.6,47.87,0,17.72,4,1,8369,1956,181,4064,0,2168
2025,10,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",16,6,2.1,0,0.33,0,3.56,0,0,1398,812,0,45,0,541
2025,10,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",51,7,2.46,0,3.74,0,0.8,0,0,419,190,0,112,0,117
2025,10,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1264,300,60.15,7.14,86.43,0,146.29,9,1,30622,6033,885,7783,0,15921
2025,10,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",9,3,0.73,1,0.3,0,0.97,0,0,303,24,232,10,0,37
2025,10,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",217,45,12.71,1,5.84,0,25.45,1,0,3116,739,90,378,0,1909
2025,10,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",13,1,0.87,0,0.13,0,0,0,0,39,34,0,5,0,0
2025,10,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",297,60,19.54,0.07,12.57,0,27.82,1,1,7125,2035,20,1323,0,3747
2025,10,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",18,3,1,0,1,0,1,0,0,164,102,0,29,0,33
2025,10,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",4,1,0.68,0,0.32,0,0,0,0,57,39,0,18,0,0
2025,10,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",97,19,5.62,0.17,1.33,0,11.89,0,0,1122,345,6,29,0,742
2025,10,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",45,16,1.97,0,3.91,0,10.11,0,0,1224,122,0,123,0,979
2025,10,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",40,8,4.73,0,1.27,0,2,0,0,624,324,0,66,0,234
2025,10,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Okc Will Rogers International",60,15,9.19,0,2.34,0,3.47,1,0,835,477,0,109,0,249
2025,10,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",31,8,3.68,0,1.71,0,2.61,0,0,483,250,0,62,0,171
2025,10,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",209,43,10.43,0.88,7.08,0,24.61,1,0,1998,456,29,207,0,1306
2025,10,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",387,95,21.31,3.27,17.35,0,53.08,2,0,9907,2322,832,786,0,5967
2025,10,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",33,5,1,0.42,0.27,0,3.31,0,0,303,19,21,4,0,259
2025,10,F9,Frontier Airlines,PAE,"Everett, WA: Seattle Paine Field International",27,5,1.8,0,2.2,0,1,0,0,258,42,0,59,0,157
2025,10,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",17,6,3.86,0,0.38,0,1.75,0,0,400,247,0,51,0,102
2025,10,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",103,19,2.51,0,8.19,0,8.3,0,0,855,80,0,301,0,474
2025,10,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",720,201,43.37,1,43.38,0,113.25,5,0,16500,2965,62,2475,0,10998
2025,10,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",687,175,30.46,2.14,64.75,0,77.66,1,0,12509,1604,49,3891,0,6965
2025,10,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",34,7,2.41,0,1.09,0,3.51,0,0,814,175,0,59,0,580
2025,10,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",22,7,1.73,0,1.08,0,4.19,0,0,360,57,0,31,0,272
2025,10,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",11,2,2,0,0,0,0,0,0,61,61,0,0,0,0
2025,10,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",19,7,0.66,0,3.37,0,2.98,0,0,407,19,0,84,0,304
2025,10,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",359,73,28.9,0.81,11.21,0,32.07,1,0,7446,4378,342,691,0,2035
2025,10,F9,Frontier Airlines,RIC,"Richmond, VA: Richmond International",9,2,0,0,0.13,0,1.87,0,0,117,0,0,12,0,105
2025,10,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",31,12,2.53,1,2.34,0,6.12,0,0,866,198,182,75,0,411
2025,10,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",85,8,0.98,0.03,1.47,0,5.52,0,0,387,37,3,55,0,292
2025,10,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",208,44,8.83,0,16.72,0,18.45,2,1,3950,390,0,1621,0,1939
2025,10,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",93,13,5.73,1,0.44,0,5.83,0,0,1845,877,206,23,0,739
2025,10,F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,10,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",120,32,6.9,0,13.98,0,11.12,3,0,1862,424,0,491,0,947
2025,10,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",300,111,13.76,1.46,52.17,0,43.6,0,0,6810,724,40,2918,0,3128
2025,10,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",22,5,3.15,0,1.85,0,0,0,0,126,88,0,38,0,0
2025,10,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",270,75,23.51,0.9,28.38,0,22.21,2,1,8841,1675,57,1618,0,5491
2025,10,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",322,52,15.84,0,8.72,0,27.43,2,1,3158,834,0,381,0,1943
2025,10,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",35,7,4.19,0,0.44,0,2.38,0,0,319,198,0,11,0,110
2025,10,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",87,13,3.4,0.48,4.51,0,4.61,1,0,618,158,22,129,0,309
2025,10,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",7,1,0,0,0.18,0,0.82,0,0,34,0,0,6,0,28
2025,10,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",112,14,7.29,0.95,1.38,0,4.38,0,0,2367,1717,256,43,0,351
2025,10,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",32,8,2.57,0.95,1.36,0,3.13,0,0,887,135,93,118,0,541
2025,10,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",462,91,31.65,1.73,18.01,0,39.61,6,0,8363,3246,254,708,0,4155
2025,10,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",51,9,3.5,1,0.67,0,3.83,1,0,1224,501,500,43,0,180
2025,10,F9,Frontier Airlines,TUL,"Tulsa, OK: Tulsa International",6,3,1.63,0,0.51,0,0.86,0,0,100,44,0,19,0,37
2025,10,F9,Frontier Airlines,TUS,"Tucson, AZ: Tucson International",27,4,2.25,0,1.29,0,0.45,0,0,148,104,0,31,0,13
2025,10,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",17,5,3,0,1,0,1,0,0,269,153,0,34,0,82
2025,10,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",24,5,3.69,0,0,0,1.31,0,0,415,336,0,0,0,79
2025,10,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",174,35,10.08,3.02,8.39,0,13.5,0,0,2270,850,281,362,0,777
2025,10,G4,Allegiant Air,ALB,"Albany, NY: Albany International",58,14,6.61,1.8,3.09,0,2.5,0,1,728,246,120,126,0,236
2025,10,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",130,18,3.78,2.03,3.85,0,8.34,0,0,1684,458,328,166,0,732
2025,10,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",51,16,0.54,0,9.68,0,5.78,0,0,687,18,0,374,0,295
2025,10,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",325,103,19.59,10.99,28.99,0,43.44,0,3,6185,1007,786,1555,0,2837
2025,10,G4,Allegiant Air,AZA,"Phoenix, AZ: Mesa Gateway",532,125,29.36,10.4,36.73,1.59,46.92,2,1,10738,4545,1357,1321,35,3480
2025,10,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",55,6,2.73,0.99,1.66,0,0.62,0,0,518,99,333,55,0,31
2025,10,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",31,6,1.29,0,0.78,0,3.92,0,0,1112,943,0,22,0,147
2025,10,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",28,3,3,0,0,0,0,0,0,130,130,0,0,0,0
2025,10,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",85,9,3.14,1,0.83,0,4.03,0,0,848,474,40,38,0,296
2025,10,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",87,21,3.52,2.5,5.74,0,9.24,0,0,1124,211,253,197,0,463
2025,10,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",22,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2025,10,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",203,46,4.88,2.89,9.6,0,28.64,0,0,3420,960,176,454,0,1830
2025,10,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",27,1,0,0,0.07,0,0.93,0,0,84,0,0,6,0,78
2025,10,G4,Allegiant Air,BOS,"Boston, MA: Logan International",60,4,1.94,0,2.06,0,0,0,0,98,46,0,52,0,0
2025,10,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",29,2,1.1,0,0,0,0.9,0,1,51,28,0,0,0,23
2025,10,G4,Allegiant Air,CAE,"Columbia, SC: Columbia Metropolitan",18,3,0.21,0,0.49,0,2.3,0,0,138,6,0,36,0,96
2025,10,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",73,5,0.63,0.7,2.92,0,0.76,0,0,143,10,16,96,0,21
2025,10,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",41,13,4.65,2.53,1.84,0,3.98,0,0,682,335,87,62,0,198
2025,10,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",11,5,3.27,0,0.73,0,1,0,0,1184,937,0,43,0,204
2025,10,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",72,16,4.67,1.28,5.22,0,4.82,0,0,537,111,91,170,0,165
2025,10,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9,8,4.36,0.9,0.24,0,2.5,0,0,977,611,132,29,0,205
2025,10,G4,Allegiant Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27,3,2.39,0,0,0,0.61,0,0,156,128,0,0,0,28
2025,10,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",300,52,7.33,8.18,10.52,0,25.97,0,0,4021,1252,783,381,0,1605
2025,10,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27,9,1.28,0.61,3.49,0,3.62,0,0,788,143,149,231,0,265
2025,10,G4,Allegiant Air,DEN,"Denver, CO: Denver International",42,7,0.36,0,3.93,0,2.71,0,0,537,29,0,201,0,307
2025,10,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",174,10,3,0,4.26,0,2.74,0,0,675,93,0,162,0,420
2025,10,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",35,3,2.25,0,0.75,0,0,0,1,93,48,0,45,0,0
2025,10,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",27,5,0,1.34,2.19,0,1.47,0,0,1459,0,121,1138,0,200
2025,10,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",24,8,2.44,0.26,1.28,0,4.02,0,0,463,214,24,37,0,188
2025,10,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",57,4,1.88,0,2.12,0,0,0,0,146,98,0,48,0,0
2025,10,G4,Allegiant Air,EYW,"Key West, FL: Key West International",80,12,2.14,2.11,5.45,0,2.3,0,1,631,95,131,252,0,153
2025,10,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",53,7,3.57,1,2.43,0,0,0,0,364,249,16,99,0,0
2025,10,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",62,9,1.77,1.5,3.88,0,1.85,0,0,548,107,103,258,0,80
2025,10,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",9,1,0.17,0,0.33,0,0.5,0,0,18,3,0,6,0,9
2025,10,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",277,131,22.35,1.57,38.64,0.2,68.25,0,0,10411,3794,76,1766,19,4756
